City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,PM2.5_Outlier,PM10_Outlier,NO_Outlier,NO2_Outlier,NOx_Outlier,NH3_Outlier,CO_Outlier,SO2_Outlier,O3_Outlier,Year,Month,Month_Name,Quarter,Quarter_Label,Day,Day_of_Week,Day_Name,Week_of_Year,Is_Weekend,Year_Month,Season,PM25_PM10_Ratio,NO2_NOx_Ratio,O3_PM10_Ratio,Pollution_Index,Pollution_Index_Band,Pollutants_Above_City_Q3,City_Pollutant_Percentile,AQI_Lag_1,AQI_Change_1d,AQI_Rolling_7,AQI_RollingStd_7,AQI_Rolling_30,AQI_RollingStd_30
Mumbai,2024-10-07,414.0,438.8,156.3,44.2,61.8,37.1,6.42,71.0,166.6,412.2,Severe,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,7,0,Monday,41,0,2024-10,Post-Monsoon,0.9434822242479489,0.7152103559870551,0.37967183226982676,64.55,High,3,64.6,481.3,-69.10000000000002,312.8142857142857,159.17664640865118,323.68999999999994,127.71882735943389
Mumbai,2024-10-08,245.6,118.5,167.1,2.3,122.4,33.4,6.82,14.1,105.1,396.6,Very Poor,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,8,1,Tuesday,41,0,2024-10,Post-Monsoon,2.0725738396624473,0.018790849673202614,0.8869198312236286,44.95,Medium,1,45.1,412.2,-15.599999999999966,311.40000000000003,158.24677985138698,330.2633333333333,126.16662076556621
Mumbai,2024-10-09,55.3,503.7,124.4,54.2,139.8,42.4,5.6,60.7,80.3,144.9,Moderate,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,9,2,Wednesday,41,0,2024-10,Post-Monsoon,0.10978757196744093,0.3876967095851216,0.15942028985507245,54.55,Medium,2,54.3,396.6,-251.70000000000002,316.8,150.57218645331994,323.39,130.53346604844523
Mumbai,2024-10-10,426.4,132.8,39.7,116.5,56.3,35.6,1.49,64.1,162.9,192.5,Moderate,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,10,3,Thursday,41,0,2024-10,Post-Monsoon,3.2108433734939754,2.069271758436945,1.2266566265060241,51.01,Medium,3,50.7,144.9,47.599999999999994,316.92857142857144,150.44779509058637,319.7366666666666,132.66617551748712
Mumbai,2024-10-11,196.8,122.5,47.8,63.7,87.5,30.2,9.34,78.7,22.4,359.2,Very Poor,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,11,4,Friday,41,0,2024-10,Post-Monsoon,1.6065306122448981,0.728,0.18285714285714286,44.98,Medium,2,44.9,192.5,166.7,348.0142857142858,129.15736433477136,315.2966666666667,128.86272161873825
Mumbai,2024-10-12,146.4,561.2,46.8,143.6,71.1,16.3,2.3,73.1,5.0,320.5,Very Poor,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,12,5,Saturday,41,1,2024-10,Post-Monsoon,0.2608695652173913,2.019690576652602,0.008909479686386314,44.62,Medium,2,44.8,359.2,-38.69999999999999,329.6,121.23951501057752,311.56,126.95513081943258
Mumbai,2024-10-13,73.1,515.1,169.2,87.8,144.9,48.8,2.23,11.1,140.2,158.9,Moderate,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,13,6,Sunday,41,1,2024-10,Post-Monsoon,0.1419141914191419,0.6059351276742581,0.2721801591923898,55.85,Medium,3,55.8,320.5,-161.6,283.54285714285714,115.08757328143399,307.02000000000004,129.96370156369767
Mumbai,2024-10-14,477.1,166.2,190.9,148.2,48.3,33.4,5.75,64.9,76.9,168.2,Moderate,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,14,0,Monday,42,0,2024-10,Post-Monsoon,2.870637785800241,3.0683229813664594,0.4626955475330927,62.71,High,3,62.4,158.9,9.299999999999983,248.68571428571428,106.2364254633876,300.2866666666667,131.79732280608178
Mumbai,2024-10-15,100.2,240.7,88.5,66.7,4.9,38.9,4.79,76.0,87.2,232.4,Poor,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,15,1,Tuesday,42,0,2024-10,Post-Monsoon,0.4162858329871209,13.612244897959183,0.3622766929788118,44.02,Medium,2,43.8,168.2,64.20000000000002,225.22857142857143,83.91661961506071,304.27666666666664,127.66979683146853
Mumbai,2024-10-16,429.1,297.8,5.1,52.9,44.9,11.8,5.91,84.4,65.4,247.8,Poor,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,16,2,Wednesday,42,0,2024-10,Post-Monsoon,1.4408999328408327,1.178173719376392,0.21961047683008733,43.45,Medium,2,43.2,232.4,15.400000000000006,239.92857142857142,76.15352288383536,300.70666666666665,127.70281754603283
Mumbai,2024-10-17,196.5,103.1,142.2,17.0,96.4,14.0,2.53,74.7,190.8,358.9,Very Poor,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,17,3,Thursday,42,0,2024-10,Post-Monsoon,1.9059165858389915,0.1763485477178423,1.8506304558680895,44.54,Medium,1,44.4,247.8,111.09999999999997,263.7,84.40509463296547,296.1433333333334,122.84453500912913
Mumbai,2024-10-18,107.7,332.9,173.3,3.6,215.8,16.2,8.46,49.0,195.2,282.9,Poor,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,18,4,Friday,42,0,2024-10,Post-Monsoon,0.32352057674977475,0.016682113067655237,0.5863622709522379,57.33,Medium,4,57.5,358.9,-76.0,252.79999999999998,74.34384081190916,299.97333333333336,120.47996237272523
Mumbai,2024-10-19,347.8,85.4,43.3,50.3,74.4,0.7,0.47,2.6,198.0,497.8,Severe,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,19,5,Saturday,42,1,2024-10,Post-Monsoon,4.072599531615925,0.6760752688172043,2.3185011709601873,30.72,Low,1,30.5,282.9,214.90000000000003,278.12857142857143,118.40115025181251,301.3366666666667,122.530906680535
Mumbai,2024-10-20,259.2,574.3,181.2,122.8,133.6,9.4,5.52,29.6,112.7,409.2,Severe,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,20,6,Sunday,42,1,2024-10,Post-Monsoon,0.4513320564165071,0.9191616766467066,0.19623889952986245,59.27,Medium,3,59.6,497.8,-88.60000000000002,313.88571428571424,114.11050825948548,304.4433333333334,124.08712368480367
Mumbai,2024-10-21,351.1,557.9,195.4,33.5,190.1,1.1,8.11,47.0,97.6,176.3,Moderate,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,21,0,Monday,43,0,2024-10,Post-Monsoon,0.6293242516580033,0.17622304050499737,0.17494174583258648,59.82,Medium,4,59.8,409.2,-232.89999999999998,315.04285714285714,112.41543276529933,295.32,123.07381132671044
Mumbai,2024-10-22,286.1,518.5,55.5,74.5,177.8,34.0,2.73,21.4,129.5,436.1,Severe,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,22,1,Tuesday,43,0,2024-10,Post-Monsoon,0.5517839922854388,0.41901012373453317,0.24975891996142718,52.63,Medium,1,52.8,176.3,259.8,344.14285714285717,113.81322209571974,297.09000000000003,124.7487083755951
Mumbai,2024-10-23,207.9,432.9,169.8,10.4,143.8,10.4,3.22,39.9,28.0,403.7,Severe,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,23,2,Wednesday,43,0,2024-10,Post-Monsoon,0.4802494802494803,0.07232267037552155,0.06468006468006468,41.11,Medium,1,41.2,436.1,-32.400000000000034,366.4142857142857,106.85947826579664,299.64000000000004,126.1593097962882
Mumbai,2024-10-24,479.0,478.7,128.5,6.6,60.2,6.6,5.23,63.0,55.5,469.4,Severe,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,24,3,Thursday,43,0,2024-10,Post-Monsoon,1.0006266973052016,0.1096345514950166,0.11593900146229372,47.18,Medium,2,47.1,403.7,65.69999999999999,382.2,113.51869155929145,301.1066666666667,127.91528967771322
Mumbai,2024-10-25,94.1,445.8,171.0,19.9,123.0,30.5,8.12,11.6,169.9,422.2,Severe,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,25,4,Friday,43,0,2024-10,Post-Monsoon,0.2110812023328847,0.16178861788617885,0.38111260655002244,53.32,Medium,3,53.6,469.4,-47.19999999999999,402.09999999999997,105.10819822132623,310.41999999999996,126.15094516299582
Mumbai,2024-10-26,249.5,569.1,69.6,39.6,209.2,19.5,2.18,81.5,149.5,399.6,Very Poor,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,26,5,Saturday,43,1,2024-10,Post-Monsoon,0.4384115269724126,0.18929254302103252,0.2626954840976981,56.3,Medium,3,56.5,422.2,-22.599999999999966,388.07142857142856,96.39895771023293,313.18999999999994,127.19706228986716
Mumbai,2024-10-27,141.5,19.4,176.2,71.6,64.5,35.1,4.18,28.3,62.9,316.7,Very Poor,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,27,6,Sunday,43,1,2024-10,Post-Monsoon,7.2938144329896915,1.110077519379845,3.2422680412371134,40.55,Medium,1,40.5,399.6,-82.90000000000003,374.85714285714283,99.31573989291114,318.65333333333336,123.53773884744756
Mumbai,2024-10-28,365.5,362.0,164.7,30.4,178.2,14.8,7.84,58.9,167.0,314.8,Very Poor,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,28,0,Monday,44,0,2024-10,Post-Monsoon,1.0096685082872927,0.17059483726150393,0.4613259668508287,61.97,High,3,62.0,316.7,-1.8999999999999773,394.64285714285717,58.627776612084155,314.97999999999996,121.89396862112099
Mumbai,2024-10-29,72.0,251.6,54.7,115.2,1.2,0.5,4.84,89.6,146.9,201.6,Poor,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,29,1,Tuesday,44,0,2024-10,Post-Monsoon,0.2861685214626391,96.0,0.5838632750397457,41.49,Medium,2,41.5,314.8,-113.20000000000002,361.14285714285717,89.73516325170233,308.02000000000004,122.21840935884757
Mumbai,2024-10-30,261.8,104.3,129.4,97.9,184.1,13.2,1.52,31.8,143.5,411.8,Severe,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,30,2,Wednesday,44,0,2024-10,Post-Monsoon,2.51006711409396,0.5317762085822922,1.3758389261744968,46.5,Medium,0,46.5,201.6,210.20000000000002,362.3,90.42497811261453,317.0566666666666,119.41052250558741
Mumbai,2024-10-31,210.8,560.9,110.3,32.8,121.6,39.8,8.91,48.1,18.1,369.9,Very Poor,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,31,3,Thursday,44,0,2024-10,Post-Monsoon,0.3758245676591193,0.26973684210526316,0.03226956676769478,54.13,Medium,3,54.0,411.8,-41.900000000000034,348.0857142857143,77.71002570607091,315.83666666666664,118.64972639965325
Mumbai,2024-11-01,421.8,432.7,24.4,72.7,35.0,30.1,2.2,78.0,116.3,403.4,Severe,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,1,4,Friday,44,0,2024-11,Post-Monsoon,0.9748093367229027,2.0771428571428574,0.2687774439565519,49.95,Medium,2,49.8,369.9,33.5,345.40000000000003,74.9992666630821,325.7133333333333,112.86623982375747
Mumbai,2024-11-02,114.7,290.1,105.1,118.8,127.7,49.7,3.26,7.4,66.0,281.9,Poor,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,2,5,Saturday,44,1,2024-11,Post-Monsoon,0.3953809031368493,0.9303054032889585,0.2275077559462254,47.39,Medium,2,47.1,403.4,-121.5,328.5857142857143,74.010031495094,328.72333333333336,110.3421440208878
Mumbai,2024-11-03,37.1,241.6,97.7,26.5,189.4,3.8,0.9,26.2,121.7,194.4,Moderate,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,3,6,Sunday,44,1,2024-11,Post-Monsoon,0.15355960264900664,0.13991552270327348,0.5037251655629139,32.62,Low,1,32.7,281.9,-87.49999999999997,311.1142857142857,89.99322990409566,330.48333333333335,107.64260175526965
Mumbai,2024-11-04,153.5,231.1,189.6,63.3,201.3,22.7,0.54,99.1,69.1,325.9,Very Poor,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,4,0,Monday,45,0,2024-11,Post-Monsoon,0.6642146257031588,0.31445603576751113,0.29900475984422326,52.35,Medium,3,52.3,194.4,131.49999999999997,312.69999999999993,90.16662353665015,326.3666666666667,105.27343488247134
Mumbai,2024-11-05,83.7,330.8,61.8,44.0,190.1,48.2,8.61,23.9,17.5,280.8,Poor,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,5,1,Tuesday,45,0,2024-11,Post-Monsoon,0.2530229746070133,0.23145712782745925,0.052902055622732765,47.03,Medium,3,47.2,325.9,-45.099999999999966,324.0142857142857,78.05812852337326,319.68333333333334,101.39107654176857
Mumbai,2024-11-06,273.0,78.6,108.2,109.0,154.7,5.1,4.4,8.1,114.4,423.0,Severe,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,6,2,Wednesday,45,0,2024-11,Post-Monsoon,3.4732824427480917,0.7045895281189399,1.4554707379134861,41.76,Medium,0,41.7,280.8,142.2,325.6142857142857,80.24166475033277,320.04333333333335,101.74943423830922
Mumbai,2024-11-07,44.5,354.1,94.0,35.7,41.5,12.7,5.13,68.8,81.1,304.9,Very Poor,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,7,3,Thursday,45,0,2024-11,Post-Monsoon,0.12567071448743292,0.8602409638554217,0.22903134707709683,37.93,Low,0,37.7,423.0,-118.10000000000002,316.32857142857137,77.9921302501245,316.9866666666667,100.74268599560526
Mumbai,2024-11-08,392.3,337.3,43.8,35.8,188.1,44.9,8.87,21.9,88.7,287.3,Poor,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,8,4,Friday,45,0,2024-11,Post-Monsoon,1.163059590868663,0.19032429558745348,0.26297064927364366,55.61,Medium,4,55.7,304.9,-17.599999999999966,299.74285714285713,68.10807238359837,321.73333333333335,95.57721678211816
Mumbai,2024-11-09,262.9,146.8,69.8,90.9,117.2,27.2,0.17,62.9,187.0,412.9,Severe,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,9,5,Saturday,45,1,2024-11,Post-Monsoon,1.7908719346049042,0.7755972696245734,1.273841961852861,47.99,Medium,1,47.9,287.3,125.59999999999997,318.45714285714286,79.44270172358736,329.08,93.75426942002515
Mumbai,2024-11-10,498.1,425.2,123.0,147.5,137.9,36.2,3.25,83.9,99.4,394.0,Very Poor,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,10,6,Sunday,45,1,2024-11,Post-Monsoon,1.1714487300094074,1.0696156635242928,0.23377234242709316,69.33,High,3,69.3,412.9,-18.899999999999977,346.97142857142853,61.22629376027226,330.23999999999995,94.35316123205762
Mumbai,2024-11-11,390.0,312.8,154.3,87.5,76.7,30.6,1.32,99.7,13.6,262.8,Poor,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,11,0,Monday,46,0,2024-11,Post-Monsoon,1.2468030690537084,1.1408083441981747,0.043478260869565216,53.02,Medium,3,52.7,394.0,-131.2,337.95714285714286,68.99755689256638,328.31666666666666,95.1433331903745
Mumbai,2024-11-12,84.1,75.1,88.8,27.2,37.5,42.9,3.83,50.5,145.1,179.9,Moderate,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,12,1,Tuesday,46,0,2024-11,Post-Monsoon,1.1198402130492677,0.7253333333333333,1.9320905459387485,39.34,Low,1,39.3,262.8,-82.9,323.54285714285714,90.20781298651217,329.01666666666665,93.92332927238631
Mumbai,2024-11-13,92.6,275.4,108.7,77.6,110.1,7.8,0.47,59.5,169.8,225.4,Poor,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,13,2,Wednesday,46,0,2024-11,Post-Monsoon,0.33623819898329704,0.7048138056312443,0.6165577342047931,42.14,Medium,1,42.0,179.9,45.5,295.3142857142857,84.64339762736782,330.9233333333333,91.08380257737336
Mumbai,2024-11-14,350.5,71.6,0.2,146.5,111.7,18.0,9.58,74.1,27.6,194.7,Moderate,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,14,3,Thursday,46,0,2024-11,Post-Monsoon,4.895251396648045,1.3115487914055506,0.38547486033519557,49.35,Medium,2,49.1,225.4,-30.700000000000017,279.57142857142856,92.45135142847974,329.6666666666667,92.73508554993587
Mumbai,2024-11-15,255.1,348.3,172.0,65.5,107.1,38.3,8.2,73.1,140.3,405.1,Severe,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,15,4,Friday,46,0,2024-11,Post-Monsoon,0.7324145851277634,0.611577964519141,0.40281366637955784,64.83,High,3,64.9,194.7,210.40000000000003,296.40000000000003,104.08233919994916,334.91,92.3929664064273
Mumbai,2024-11-16,133.4,411.4,184.4,129.0,102.6,14.4,3.42,25.5,57.5,376.7,Very Poor,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,16,5,Saturday,46,1,2024-11,Post-Monsoon,0.3242586290714633,1.2573099415204678,0.13976665046183764,47.97,Medium,2,48.0,405.1,-28.400000000000034,291.2285714285714,98.05392588240566,335.5033333333333,92.60924018593386
Mumbai,2024-11-17,293.5,577.9,48.2,63.6,174.8,29.9,9.61,11.9,181.1,443.5,Severe,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,17,6,Sunday,46,1,2024-11,Post-Monsoon,0.5078733344869355,0.36384439359267734,0.3133760166118706,61.09,High,3,61.4,376.7,66.80000000000001,298.3,107.9830387915927,340.8566666666666,94.09351431837104
Mumbai,2024-11-18,161.6,221.0,5.7,25.3,238.0,45.4,2.14,72.3,52.5,332.2,Very Poor,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,18,0,Monday,47,0,2024-11,Post-Monsoon,0.7312217194570135,0.10630252100840336,0.23755656108597284,43.87,Medium,2,43.8,443.5,-111.30000000000001,308.2142857142857,107.36458802559036,335.3366666666667,89.30453702546824
Mumbai,2024-11-19,61.9,538.7,23.1,110.8,23.9,14.3,3.6,86.2,56.6,130.8,Moderate,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,19,1,Tuesday,47,0,2024-11,Post-Monsoon,0.1149062558010024,4.635983263598327,0.10506775570818637,41.8,Medium,2,41.8,332.2,-201.39999999999998,301.2,118.20166383487708,326.0566666666666,95.60688434068565
Mumbai,2024-11-20,191.9,157.5,29.1,143.2,132.5,43.2,5.38,17.8,20.6,355.4,Very Poor,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,20,2,Wednesday,47,0,2024-11,Post-Monsoon,1.2184126984126984,1.080754716981132,0.1307936507936508,43.99,Medium,2,43.8,130.8,224.59999999999997,319.7714285714286,114.46070234343489,332.02666666666664,91.43385750831294
Mumbai,2024-11-21,285.3,10.1,71.4,20.2,231.4,26.0,3.75,61.9,53.1,435.3,Severe,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,21,3,Thursday,47,0,2024-11,Post-Monsoon,28.24752475247525,0.08729472774416594,5.257425742574258,42.05,Medium,1,42.2,355.4,79.90000000000003,354.14285714285717,106.49079548866966,332.0,91.40256919349868
Mumbai,2024-11-22,342.3,336.1,125.6,127.2,247.4,39.1,3.61,54.3,1.0,492.3,Severe,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,22,4,Friday,47,0,2024-11,Post-Monsoon,1.0184468908063076,0.5141471301535974,0.002975304968759298,60.02,High,3,60.1,435.3,57.0,366.59999999999997,117.93094024329177,334.95333333333326,95.15359537423467
Mumbai,2024-11-23,405.8,317.0,192.2,129.9,38.5,11.8,2.77,82.4,102.9,267.0,Poor,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,23,5,Saturday,47,1,2024-11,Post-Monsoon,1.2801261829652997,3.374025974025974,0.3246056782334385,57.47,Medium,4,57.2,492.3,-225.3,350.92857142857144,123.5214112922095,328.20666666666665,92.42857795610843
Mumbai,2024-11-24,295.2,234.0,21.9,75.8,147.2,18.9,2.65,27.9,182.8,445.2,Severe,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,24,6,Sunday,47,1,2024-11,Post-Monsoon,1.2615384615384615,0.5149456521739131,0.7811965811965812,44.67,Medium,1,44.7,267.0,178.2,351.1714285714285,123.73523769573153,328.97333333333336,93.32613904949119
Mumbai,2024-11-25,117.4,312.0,184.0,88.5,234.6,1.7,1.49,3.1,187.6,291.1,Poor,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,25,0,Monday,48,0,2024-11,Post-Monsoon,0.3762820512820513,0.3772378516624041,0.6012820512820513,48.39,Medium,3,48.1,445.2,-154.09999999999997,345.30000000000007,125.74431730035933,325.3566666666667,92.59424530913208
Mumbai,2024-11-26,81.0,254.2,63.2,104.9,205.4,2.8,3.41,87.8,98.0,204.2,Poor,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,26,1,Tuesday,48,0,2024-11,Post-Monsoon,0.31864673485444533,0.5107108081791626,0.3855232100708104,46.53,Medium,2,46.5,291.1,-86.90000000000003,355.7857142857143,106.45743168940773,321.6066666666666,95.19838789323684
Mumbai,2024-11-27,106.9,312.3,30.7,29.5,85.6,0.0,5.08,58.5,27.4,262.3,Poor,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,27,2,Wednesday,48,0,2024-11,Post-Monsoon,0.34229907140569965,0.3446261682242991,0.0877361511367275,29.52,Low,0,29.4,204.2,58.10000000000002,342.4857142857143,112.17568703558211,319.8566666666667,95.80841761065356
Mumbai,2024-11-28,257.4,63.2,105.7,18.7,41.2,14.0,4.62,47.7,177.2,407.4,Severe,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,28,3,Thursday,48,0,2024-11,Post-Monsoon,4.072784810126581,0.45388349514563103,2.8037974683544302,39.37,Low,1,39.4,262.3,145.09999999999997,338.5,108.77230039552084,326.71666666666664,94.40662996638056
Mumbai,2024-11-29,156.8,383.9,64.1,98.0,63.7,40.6,5.63,86.7,46.8,342.2,Very Poor,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,29,4,Friday,48,0,2024-11,Post-Monsoon,0.4084396978379787,1.5384615384615383,0.12190674654858036,51.76,Medium,2,51.7,407.4,-65.19999999999999,317.0571428571429,85.7604776328207,324.39666666666665,93.089654535878
Mumbai,2024-11-30,39.4,15.4,109.0,136.0,132.9,29.9,1.34,10.8,190.5,255.6,Poor,0,0,0,0,0,0,0,0,0,2024,11,November,4,Q4,30,5,Saturday,48,1,2024-11,Post-Monsoon,2.558441558441558,1.0233258088788562,12.370129870129869,43.11,Medium,2,43.0,342.2,-86.6,315.42857142857144,86.96920363526614,320.5866666666667,93.50120313934825
Mumbai,2024-12-01,135.3,424.0,80.4,90.1,82.8,32.3,1.8,20.4,86.9,392.5,Very Poor,0,0,0,0,0,0,0,0,0,2024,12,December,4,Q4,1,6,Sunday,48,1,2024-12,Post-Monsoon,0.3191037735849057,1.0881642512077294,0.20495283018867927,41.95,Medium,0,41.9,255.6,136.9,307.90000000000003,75.37072818187875,320.2233333333333,93.1889614719995
Mumbai,2024-12-02,73.9,318.0,19.7,44.4,148.7,36.1,5.57,45.3,81.4,268.0,Poor,0,0,0,0,0,0,0,0,0,2024,12,December,4,Q4,2,0,Monday,49,0,2024-12,Post-Monsoon,0.23238993710691827,0.2985877605917956,0.2559748427672956,42.29,Medium,0,42.1,392.5,-124.5,304.59999999999997,76.72246520196441,319.76,93.42034261226526
Mumbai,2024-12-03,78.1,55.6,139.0,17.8,45.7,7.1,2.67,57.9,197.3,272.8,Poor,0,0,0,0,0,0,0,0,0,2024,12,December,4,Q4,3,1,Tuesday,49,0,2024-12,Post-Monsoon,1.4046762589928057,0.38949671772428884,3.5485611510791366,35.78,Low,1,35.6,268.0,4.800000000000011,314.40000000000003,65.29014729140484,322.37333333333333,90.85393329626525
Mumbai,2024-12-04,147.2,362.8,42.9,102.2,13.2,30.3,4.09,12.9,33.9,321.1,Very Poor,0,0,0,0,0,0,0,0,0,2024,12,December,4,Q4,4,2,Wednesday,49,0,2024-12,Post-Monsoon,0.40573318632855565,7.742424242424243,0.0934399117971334,35.13,Low,0,35.3,272.8,48.30000000000001,322.8,61.11925501291197,322.2133333333333,90.85173497037002
Mumbai,2024-12-05,191.8,221.1,155.2,145.0,224.1,49.9,8.98,86.6,151.0,355.3,Very Poor,0,0,0,0,0,0,0,0,0,2024,12,December,4,Q4,5,3,Thursday,49,0,2024-12,Post-Monsoon,0.8674807779285392,0.6470325747434181,0.6829488919041158,76.76,High,7,76.8,321.1,34.19999999999999,315.35714285714283,51.518115168125085,324.69666666666666,90.698771931515
Mumbai,2024-12-06,156.2,181.9,3.5,6.9,152.0,14.8,5.18,99.2,34.9,328.0,Very Poor,0,0,0,0,0,0,0,0,0,2024,12,December,4,Q4,6,4,Friday,49,0,2024-12,Post-Monsoon,0.8587135788894996,0.045394736842105265,0.1918636613523914,36.31,Low,1,36.3,355.3,-27.30000000000001,313.3285714285715,50.5555705564255,321.53,88.78650934336382
Mumbai,2024-12-07,158.8,249.4,129.0,86.5,89.3,40.7,8.94,10.8,119.6,330.0,Very Poor,0,0,0,0,0,0,0,0,0,2024,12,December,4,Q4,7,5,Saturday,49,1,2024-12,Post-Monsoon,0.63672814755413,0.9686450167973124,0.4795509222133119,52.51,Medium,2,52.5,328.0,2.0,323.95714285714286,43.76028858614729,322.3666666666667,88.74264742086685
Mumbai,2024-12-08,116.1,537.0,155.5,89.4,249.7,17.4,9.81,40.3,157.5,286.7,Poor,0,0,0,0,0,0,0,0,0,2024,12,December,4,Q4,8,6,Sunday,49,1,2024-12,Post-Monsoon,0.21620111731843575,0.35802963556267525,0.29329608938547486,66.88,High,5,66.9,330.0,-43.30000000000001,308.84285714285716,33.11761148507211,322.34666666666664,88.75089016875856
Mumbai,2024-12-09,98.4,596.4,66.5,25.8,5.8,49.4,8.61,87.7,38.0,226.3,Poor,0,0,0,0,0,0,0,0,0,2024,12,December,4,Q4,9,0,Monday,50,0,2024-12,Post-Monsoon,0.164989939637827,4.448275862068966,0.06371562709590879,51.49,Medium,4,51.6,286.7,-60.39999999999998,302.88571428571424,43.73676670611047,316.1266666666667,88.72454441477355
Mumbai,2024-12-10,113.7,218.0,95.8,8.6,161.4,28.6,0.5,85.8,80.9,278.5,Poor,0,0,0,0,0,0,0,0,0,2024,12,December,4,Q4,10,1,Tuesday,50,0,2024-12,Post-Monsoon,0.521559633027523,0.05328376703841387,0.37110091743119267,40.64,Medium,1,40.3,226.3,52.19999999999999,303.7,43.13216124115864,312.2766666666667,87.7292334532725
Mumbai,2024-12-11,306.6,277.7,113.8,116.7,236.1,29.6,6.34,80.2,52.1,456.6,Severe,0,0,0,0,0,0,0,0,0,2024,12,December,4,Q4,11,2,Wednesday,50,0,2024-12,Post-Monsoon,1.1040691393590207,0.49428208386277006,0.18761253150882248,62.85,High,3,62.8,278.5,178.10000000000002,323.0571428571429,72.58909140136844,318.7366666666667,91.03342881007758
Mumbai,2024-12-12,215.9,233.7,169.3,140.1,51.7,7.7,2.11,86.2,24.9,373.8,Very Poor,0,0,0,0,0,0,0,0,0,2024,12,December,4,Q4,12,3,Thursday,50,0,2024-12,Post-Monsoon,0.9238339751818572,2.7098646034816243,0.10654685494223363,46.22,Medium,3,45.9,456.6,-82.80000000000001,325.7,74.27583725546309,325.2,87.65696856457532
Mumbai,2024-12-13,175.2,233.4,58.9,135.0,86.5,43.8,5.84,93.3,62.9,342.6,Very Poor,0,0,0,0,0,0,0,0,0,2024,12,December,4,Q4,13,4,Friday,50,0,2024-12,Post-Monsoon,0.7506426735218509,1.560693641618497,0.2694944301628106,55.42,Medium,3,55.4,373.8,-31.19999999999999,327.7857142857143,74.55564875919735,329.1066666666667,85.64430022435495
