City,Date,Year,Month,Season,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Anomaly,Anomaly_Label,Anomaly_Score,Cluster
Kolkata,2020-07-01,2020,7,Monsoon,462.1,196.7,63.7,38.6,55.8,4.2,0.44,96.3,67.4,164.6,Moderate,0.0,Normal,-0.54269,0
Kolkata,2020-07-02,2020,7,Monsoon,155.5,268.6,77.0,80.0,162.0,1.4,2.27,67.0,39.4,327.5,Very Poor,0.0,Normal,-0.47698,1
Kolkata,2020-07-03,2020,7,Monsoon,472.2,522.3,71.2,127.5,2.2,42.1,8.49,42.1,33.7,181.1,Moderate,0.0,Normal,-0.55478,0
Kolkata,2020-07-04,2020,7,Monsoon,353.5,290.1,104.8,51.4,67.5,32.5,6.5,91.5,4.2,240.1,Poor,0.0,Normal,-0.49947,0
Kolkata,2020-07-05,2020,7,Monsoon,50.2,396.1,169.1,23.5,33.1,6.2,4.12,79.6,41.9,357.5,Very Poor,0.0,Normal,-0.52084,0
Kolkata,2020-07-06,2020,7,Monsoon,326.5,227.1,157.6,39.7,223.8,6.7,2.4,87.3,18.8,476.5,Severe,0.0,Normal,-0.5189,1
Kolkata,2020-07-07,2020,7,Monsoon,167.9,143.1,193.6,73.5,148.8,28.5,8.17,32.6,99.9,337.0,Very Poor,0.0,Normal,-0.48623,1
Kolkata,2020-07-08,2020,7,Monsoon,439.4,285.5,161.7,23.6,58.3,40.5,0.33,71.8,108.4,235.5,Poor,0.0,Normal,-0.51303,0
Kolkata,2020-07-09,2020,7,Monsoon,245.4,163.3,86.3,80.2,18.7,15.4,6.95,15.2,62.7,396.5,Very Poor,0.0,Normal,-0.48651,0
Kolkata,2020-07-10,2020,7,Monsoon,188.8,397.2,93.9,16.8,44.5,12.3,1.01,3.3,123.3,358.9,Very Poor,0.0,Normal,-0.51125,0
Kolkata,2020-07-11,2020,7,Monsoon,324.7,415.5,47.7,27.5,18.2,34.2,4.95,15.7,184.6,474.7,Severe,0.0,Normal,-0.51082,0
Kolkata,2020-07-12,2020,7,Monsoon,109.0,451.8,139.7,70.6,79.9,24.1,3.13,86.0,130.8,430.8,Severe,0.0,Normal,-0.48182,0
Kolkata,2020-07-13,2020,7,Monsoon,492.9,180.7,110.6,8.1,225.3,4.6,0.57,18.6,159.4,187.3,Moderate,1.0,Anomaly,-0.56178,1
Kolkata,2020-07-14,2020,7,Monsoon,71.0,214.2,64.6,87.4,75.9,30.0,3.13,97.5,120.2,176.2,Moderate,0.0,Normal,-0.49558,0
Kolkata,2020-07-15,2020,7,Monsoon,217.2,490.8,20.9,3.6,35.9,23.0,5.4,69.8,45.8,486.8,Severe,0.0,Normal,-0.52181,0
Kolkata,2020-07-16,2020,7,Monsoon,230.4,233.0,173.7,99.8,223.6,15.1,0.34,57.9,154.4,385.0,Very Poor,0.0,Normal,-0.49986,1
Kolkata,2020-07-17,2020,7,Monsoon,294.9,416.0,76.5,49.1,109.9,47.9,8.76,98.5,195.2,444.9,Severe,0.0,Normal,-0.54515,0
Kolkata,2020-07-18,2020,7,Monsoon,161.6,272.5,193.0,82.9,49.3,17.6,3.41,62.4,49.2,332.2,Very Poor,0.0,Normal,-0.48414,0
Kolkata,2020-07-19,2020,7,Monsoon,98.8,357.1,1.2,106.6,127.6,18.8,4.6,75.5,2.4,308.6,Very Poor,0.0,Normal,-0.5314,0
Kolkata,2020-07-20,2020,7,Monsoon,164.2,107.4,86.7,27.7,236.8,3.4,8.65,15.0,141.3,334.2,Very Poor,0.0,Normal,-0.53043,1
Kolkata,2020-07-21,2020,7,Monsoon,159.2,153.3,28.6,77.2,119.1,9.0,5.65,10.0,170.9,330.3,Very Poor,0.0,Normal,-0.49101,1
Kolkata,2020-07-22,2020,7,Monsoon,284.1,523.3,71.4,147.9,166.0,20.1,9.07,87.4,18.7,434.1,Severe,0.0,Normal,-0.54209,1
Kolkata,2020-07-23,2020,7,Monsoon,202.5,360.2,181.9,72.6,182.9,49.4,1.0,24.0,79.0,363.5,Very Poor,0.0,Normal,-0.51447,1
Kolkata,2020-07-24,2020,7,Monsoon,463.2,546.5,7.4,16.0,34.2,6.2,3.74,75.6,189.3,252.5,Poor,1.0,Anomaly,-0.56369,0
Kolkata,2020-07-25,2020,7,Monsoon,212.9,45.5,106.5,133.4,241.4,37.9,5.69,13.7,123.7,371.5,Very Poor,0.0,Normal,-0.51391,1
Kolkata,2020-07-26,2020,7,Monsoon,327.1,536.1,119.5,24.6,115.3,16.6,7.84,26.8,36.1,477.1,Severe,0.0,Normal,-0.49197,0
Kolkata,2020-07-27,2020,7,Monsoon,313.6,13.4,92.6,36.4,179.6,4.4,7.76,51.8,67.8,463.6,Severe,0.0,Normal,-0.51584,1
Kolkata,2020-07-28,2020,7,Monsoon,322.5,439.8,142.7,118.1,59.5,36.3,1.43,39.1,127.5,472.5,Severe,0.0,Normal,-0.48205,0
Kolkata,2020-07-29,2020,7,Monsoon,295.1,2.1,193.3,113.2,146.7,22.1,9.35,21.2,121.2,445.1,Severe,0.0,Normal,-0.53343,1
Kolkata,2020-07-30,2020,7,Monsoon,287.7,136.6,169.9,21.6,21.2,5.7,0.34,71.2,184.5,437.7,Severe,0.0,Normal,-0.53947,0
Kolkata,2020-07-31,2020,7,Monsoon,176.7,445.5,144.7,4.3,232.5,29.7,9.79,25.2,94.8,421.8,Severe,0.0,Normal,-0.53342,1
Kolkata,2020-08-01,2020,8,Monsoon,456.0,282.6,125.2,138.6,58.7,46.0,0.86,68.9,123.6,232.6,Poor,0.0,Normal,-0.5211,0
Kolkata,2020-08-02,2020,8,Monsoon,59.1,315.4,86.8,142.5,205.7,15.2,8.92,18.6,105.1,265.4,Poor,0.0,Normal,-0.51616,1
Kolkata,2020-08-03,2020,8,Monsoon,201.0,572.1,62.4,4.7,61.5,48.4,5.59,43.4,118.4,362.4,Very Poor,0.0,Normal,-0.519,0
Kolkata,2020-08-04,2020,8,Monsoon,330.8,383.2,112.7,83.3,236.5,29.1,2.79,38.2,174.1,480.8,Severe,0.0,Normal,-0.48614,1
Kolkata,2020-08-05,2020,8,Monsoon,310.9,19.8,75.4,101.5,34.8,20.1,6.96,95.6,183.6,460.9,Severe,0.0,Normal,-0.52385,0
Kolkata,2020-08-06,2020,8,Monsoon,296.6,439.7,187.3,68.9,164.5,25.6,0.85,85.8,142.7,446.6,Severe,0.0,Normal,-0.50407,1
Kolkata,2020-08-07,2020,8,Monsoon,389.2,110.0,89.7,103.8,127.7,12.7,5.62,84.3,88.1,145.1,Moderate,0.0,Normal,-0.47168,1
Kolkata,2020-08-08,2020,8,Monsoon,453.8,594.4,171.6,96.8,57.8,49.1,7.31,79.1,161.1,189.8,Moderate,0.0,Normal,-0.55557,0
Kolkata,2020-08-09,2020,8,Monsoon,48.0,367.6,90.0,130.6,224.5,20.4,7.58,74.6,125.8,321.8,Very Poor,0.0,Normal,-0.49917,1
Kolkata,2020-08-10,2020,8,Monsoon,301.1,237.6,190.6,43.7,2.2,11.2,5.84,62.7,39.0,451.1,Severe,0.0,Normal,-0.51549,0
Kolkata,2020-08-11,2020,8,Monsoon,268.2,428.5,152.2,80.3,206.9,9.9,9.79,36.1,43.2,418.2,Severe,0.0,Normal,-0.49873,1
Kolkata,2020-08-12,2020,8,Monsoon,329.5,196.1,16.7,36.2,129.0,43.4,4.43,83.4,166.4,479.5,Severe,0.0,Normal,-0.50324,1
Kolkata,2020-08-13,2020,8,Monsoon,18.5,75.0,181.7,58.1,121.6,11.6,8.15,92.2,78.9,176.8,Moderate,0.0,Normal,-0.5263,0
Kolkata,2020-08-14,2020,8,Monsoon,373.4,417.8,140.0,67.1,81.1,20.1,2.77,48.7,39.6,384.7,Very Poor,0.0,Normal,-0.46645,0
Kolkata,2020-08-15,2020,8,Monsoon,498.7,599.4,49.9,132.8,185.4,12.3,0.31,54.0,59.5,152.8,Moderate,1.0,Anomaly,-0.56225,1
Kolkata,2020-08-16,2020,8,Monsoon,331.1,507.3,60.1,15.5,162.3,21.2,3.44,74.7,107.3,481.1,Severe,0.0,Normal,-0.48331,1
Kolkata,2020-08-17,2020,8,Monsoon,322.9,4.5,190.6,29.4,248.1,5.9,6.16,7.1,15.0,472.9,Severe,1.0,Anomaly,-0.57742,1
Kolkata,2020-08-18,2020,8,Monsoon,329.8,542.6,31.2,119.9,157.4,11.8,9.7,10.8,37.7,479.8,Severe,0.0,Normal,-0.54393,1
Kolkata,2020-08-19,2020,8,Monsoon,40.3,243.3,23.1,115.5,42.1,11.0,9.59,25.6,165.8,196.7,Moderate,0.0,Normal,-0.54128,0
Kolkata,2020-08-20,2020,8,Monsoon,468.4,411.8,2.1,21.9,45.3,44.8,6.33,60.6,159.1,377.2,Very Poor,0.0,Normal,-0.54114,0
Kolkata,2020-08-21,2020,8,Monsoon,429.7,216.7,184.5,129.3,227.4,3.8,8.79,43.3,133.3,184.8,Moderate,0.0,Normal,-0.53646,1
Kolkata,2020-08-22,2020,8,Monsoon,461.9,506.8,58.4,11.6,102.4,22.2,1.67,53.0,175.5,217.5,Poor,0.0,Normal,-0.51143,0
Kolkata,2020-08-23,2020,8,Monsoon,432.4,26.1,153.2,63.5,198.4,14.6,4.24,70.0,39.5,127.8,Moderate,0.0,Normal,-0.50067,1
Kolkata,2020-08-24,2020,8,Monsoon,57.1,481.9,76.6,2.3,221.9,11.6,9.38,84.8,181.4,474.0,Severe,0.0,Normal,-0.5543,1
Kolkata,2020-08-25,2020,8,Monsoon,251.5,493.5,180.8,73.1,176.3,12.6,2.59,61.9,71.5,490.7,Severe,0.0,Normal,-0.48237,1
Kolkata,2020-08-26,2020,8,Monsoon,424.8,63.4,105.6,95.4,20.1,22.3,0.07,26.1,19.3,115.4,Moderate,0.0,Normal,-0.54147,0
Kolkata,2020-08-27,2020,8,Monsoon,172.0,88.2,76.9,74.5,97.6,11.6,0.26,24.9,8.4,340.1,Very Poor,0.0,Normal,-0.51156,0
Kolkata,2020-08-28,2020,8,Monsoon,393.6,198.3,100.1,27.3,168.1,12.3,7.81,79.1,47.6,172.6,Moderate,0.0,Normal,-0.49196,1
Kolkata,2020-08-29,2020,8,Monsoon,59.6,235.6,19.5,92.4,220.8,16.8,1.93,21.7,60.8,190.4,Moderate,0.0,Normal,-0.50879,1
Kolkata,2020-08-30,2020,8,Monsoon,344.7,189.6,132.0,102.8,65.0,1.8,7.92,19.1,138.7,494.7,Severe,0.0,Normal,-0.49906,0
Kolkata,2020-08-31,2020,8,Monsoon,88.4,338.4,196.5,97.8,26.1,41.2,5.14,47.2,49.6,288.4,Poor,0.0,Normal,-0.51233,0
Kolkata,2020-09-01,2020,9,Monsoon,253.5,399.4,33.8,118.9,103.5,30.8,3.46,89.5,82.8,403.5,Severe,0.0,Normal,-0.48362,0
Kolkata,2020-09-02,2020,9,Monsoon,314.0,5.8,38.6,103.5,141.8,28.5,1.37,74.3,108.8,464.0,Severe,0.0,Normal,-0.50002,1
Kolkata,2020-09-03,2020,9,Monsoon,346.3,230.6,189.9,42.5,202.8,41.5,5.86,67.0,152.6,496.3,Severe,0.0,Normal,-0.49398,1
Kolkata,2020-09-04,2020,9,Monsoon,152.0,535.0,178.7,46.7,121.0,13.7,5.48,7.2,189.5,324.8,Very Poor,0.0,Normal,-0.5284,0
Kolkata,2020-09-05,2020,9,Monsoon,193.6,116.4,33.9,49.7,8.9,1.3,4.09,87.5,34.2,356.7,Very Poor,0.0,Normal,-0.54548,0
Kolkata,2020-09-06,2020,9,Monsoon,174.7,212.9,15.6,117.0,58.6,10.5,2.23,33.2,47.0,342.2,Very Poor,0.0,Normal,-0.50474,0
Kolkata,2020-09-07,2020,9,Monsoon,291.0,207.2,182.6,94.6,237.0,6.0,1.63,65.6,185.0,441.0,Severe,0.0,Normal,-0.52047,1
Kolkata,2020-09-08,2020,9,Monsoon,347.4,203.8,184.3,59.0,113.9,0.7,9.76,40.0,188.5,497.4,Severe,0.0,Normal,-0.54328,0
Kolkata,2020-09-09,2020,9,Monsoon,331.3,538.2,69.3,43.1,0.8,4.8,6.49,33.6,78.8,481.3,Severe,0.0,Normal,-0.5265,0
Kolkata,2020-09-10,2020,9,Monsoon,69.0,132.9,71.1,29.4,166.7,27.7,0.51,55.9,13.5,128.3,Moderate,0.0,Normal,-0.51392,1
Kolkata,2020-09-11,2020,9,Monsoon,164.5,329.5,155.1,69.8,94.6,31.7,7.58,51.9,165.1,334.4,Very Poor,0.0,Normal,-0.46443,0
Kolkata,2020-09-12,2020,9,Monsoon,369.3,132.9,62.0,29.5,220.2,24.2,3.73,31.7,176.0,218.8,Poor,0.0,Normal,-0.49347,1
Kolkata,2020-09-13,2020,9,Monsoon,416.5,226.8,108.8,95.2,64.1,14.7,2.4,63.4,187.8,248.7,Poor,0.0,Normal,-0.48657,0
Kolkata,2020-09-14,2020,9,Monsoon,429.9,52.6,146.2,29.1,11.1,39.5,1.12,4.2,124.8,136.2,Moderate,0.0,Normal,-0.54599,0
Kolkata,2020-09-15,2020,9,Monsoon,464.6,236.7,162.1,70.7,50.7,6.2,1.39,78.4,186.6,245.7,Poor,0.0,Normal,-0.53101,0
Kolkata,2020-09-16,2020,9,Monsoon,268.8,206.6,37.9,107.1,17.2,33.6,0.49,97.1,118.3,418.8,Severe,0.0,Normal,-0.5256,0
Kolkata,2020-09-17,2020,9,Monsoon,187.4,7.7,169.9,59.9,206.4,38.2,0.59,80.5,24.9,352.0,Very Poor,0.0,Normal,-0.5321,1
Kolkata,2020-09-18,2020,9,Monsoon,332.3,88.6,97.7,19.4,168.8,4.1,1.93,83.9,113.5,482.3,Severe,0.0,Normal,-0.52088,1
Kolkata,2020-09-19,2020,9,Monsoon,131.9,310.0,90.1,119.5,67.0,30.0,8.13,17.3,176.2,309.4,Very Poor,0.0,Normal,-0.49185,0
Kolkata,2020-09-20,2020,9,Monsoon,297.7,138.1,45.2,57.1,177.6,4.8,3.17,15.3,154.6,447.7,Severe,0.0,Normal,-0.49056,1
Kolkata,2020-09-21,2020,9,Monsoon,338.2,46.2,54.8,83.4,87.8,21.3,5.09,32.7,169.7,488.2,Severe,0.0,Normal,-0.47555,0
Kolkata,2020-09-22,2020,9,Monsoon,323.6,551.5,120.4,73.3,85.3,31.6,0.58,60.5,122.8,473.6,Severe,0.0,Normal,-0.48392,0
Kolkata,2020-09-23,2020,9,Monsoon,432.5,333.3,69.2,79.6,197.5,34.2,7.36,76.8,127.2,283.3,Poor,0.0,Normal,-0.47543,1
Kolkata,2020-09-24,2020,9,Monsoon,279.9,221.0,49.1,46.5,67.5,2.4,6.5,74.8,56.5,429.9,Severe,0.0,Normal,-0.49697,0
Kolkata,2020-09-25,2020,9,Monsoon,345.5,176.5,187.5,50.8,118.8,49.6,2.53,10.3,145.2,495.5,Severe,0.0,Normal,-0.52709,0
Kolkata,2020-09-26,2020,9,Monsoon,458.9,1.1,88.6,63.5,193.9,47.4,1.99,61.4,132.7,147.8,Moderate,0.0,Normal,-0.53147,1
Kolkata,2020-09-27,2020,9,Monsoon,378.6,314.7,22.4,19.8,249.7,17.9,2.89,57.8,157.1,264.7,Poor,0.0,Normal,-0.51142,1
Kolkata,2020-09-28,2020,9,Monsoon,217.6,111.2,82.6,101.8,56.9,37.2,8.07,36.8,190.4,375.1,Very Poor,0.0,Normal,-0.49151,0
Kolkata,2020-09-29,2020,9,Monsoon,125.8,97.7,14.3,76.4,61.3,28.1,8.86,11.7,18.1,304.7,Very Poor,0.0,Normal,-0.53994,0
Kolkata,2020-09-30,2020,9,Monsoon,251.7,221.9,191.0,145.8,137.9,6.9,8.16,67.5,50.9,401.7,Severe,0.0,Normal,-0.5194,1
Kolkata,2020-10-01,2020,10,Post-Monsoon,329.8,132.4,175.4,82.9,176.4,13.6,8.88,97.9,83.6,479.8,Severe,0.0,Normal,-0.50825,1
Kolkata,2020-10-02,2020,10,Post-Monsoon,368.0,216.9,168.9,132.7,100.5,48.7,8.56,2.2,115.6,182.0,Moderate,0.0,Normal,-0.53615,0
Kolkata,2020-10-03,2020,10,Post-Monsoon,420.8,354.8,81.6,105.8,95.3,25.3,0.43,94.8,106.5,305.8,Very Poor,0.0,Normal,-0.49888,0
Kolkata,2020-10-04,2020,10,Post-Monsoon,462.2,479.9,64.2,78.2,186.5,10.4,8.13,55.7,10.0,471.2,Severe,0.0,Normal,-0.51572,1
Kolkata,2020-10-05,2020,10,Post-Monsoon,119.5,58.8,75.1,140.1,110.1,21.5,0.52,8.5,86.5,298.3,Poor,0.0,Normal,-0.5173,0
Kolkata,2020-10-06,2020,10,Post-Monsoon,89.3,378.8,184.0,88.7,220.5,27.5,3.69,9.3,55.5,335.8,Very Poor,0.0,Normal,-0.50379,1
Kolkata,2020-10-07,2020,10,Post-Monsoon,15.6,0.9,24.1,126.6,197.7,7.9,7.5,50.2,70.4,168.7,Moderate,0.0,Normal,-0.54305,1
Kolkata,2020-10-08,2020,10,Post-Monsoon,476.5,151.2,141.4,21.1,164.8,14.6,6.15,50.8,100.1,151.8,Moderate,0.0,Normal,-0.48196,1
Kolkata,2020-10-09,2020,10,Post-Monsoon,87.1,290.4,82.1,5.1,183.6,44.3,7.83,67.0,167.6,240.4,Poor,0.0,Normal,-0.50929,1
Kolkata,2020-10-10,2020,10,Post-Monsoon,499.6,176.0,138.4,126.0,16.8,3.1,1.85,97.3,2.3,150.8,Moderate,1.0,Anomaly,-0.58809,0
Kolkata,2020-10-11,2020,10,Post-Monsoon,163.4,13.5,131.5,37.1,135.6,1.6,5.64,35.9,161.4,333.5,Very Poor,0.0,Normal,-0.50623,1
Kolkata,2020-10-12,2020,10,Post-Monsoon,461.9,278.6,76.4,80.8,159.4,10.0,3.86,83.4,19.8,228.6,Poor,0.0,Normal,-0.50625,1
Kolkata,2020-10-13,2020,10,Post-Monsoon,425.8,452.8,188.0,31.9,57.3,26.1,9.41,37.8,115.0,432.3,Severe,0.0,Normal,-0.51979,0
Kolkata,2020-10-14,2020,10,Post-Monsoon,263.4,593.1,152.0,80.3,214.8,36.0,2.41,14.2,4.9,413.4,Severe,0.0,Normal,-0.52908,1
Kolkata,2020-10-15,2020,10,Post-Monsoon,269.8,24.1,120.0,38.8,196.1,5.4,4.14,23.8,152.8,419.8,Severe,0.0,Normal,-0.502,1
Kolkata,2020-10-16,2020,10,Post-Monsoon,452.5,350.1,179.6,87.1,150.8,9.2,5.32,42.0,131.8,146.5,Moderate,0.0,Normal,-0.48583,1
Kolkata,2020-10-17,2020,10,Post-Monsoon,322.2,378.3,27.9,38.6,193.1,29.8,4.8,35.1,51.8,472.2,Severe,0.0,Normal,-0.48077,1
Kolkata,2020-10-18,2020,10,Post-Monsoon,338.3,332.2,46.7,17.7,225.9,27.3,5.08,50.3,31.7,488.3,Severe,0.0,Normal,-0.49625,1
Kolkata,2020-10-19,2020,10,Post-Monsoon,10.5,357.7,118.6,35.8,232.2,22.6,9.8,42.6,184.8,309.4,Very Poor,0.0,Normal,-0.53853,1
Kolkata,2020-10-20,2020,10,Post-Monsoon,304.5,93.8,92.8,136.0,119.5,39.8,6.56,25.4,189.7,454.5,Severe,0.0,Normal,-0.49934,1
Kolkata,2020-10-21,2020,10,Post-Monsoon,421.4,43.5,119.2,46.1,83.4,4.7,7.38,79.4,68.2,167.2,Moderate,0.0,Normal,-0.5143,0
Kolkata,2020-10-22,2020,10,Post-Monsoon,7.6,530.4,177.5,30.0,31.6,18.1,2.46,10.7,190.6,255.8,Poor,1.0,Anomaly,-0.56336,0
Kolkata,2020-10-23,2020,10,Post-Monsoon,441.7,210.4,94.1,108.5,78.3,14.9,4.59,80.6,68.0,173.7,Moderate,0.0,Normal,-0.48275,0
Kolkata,2020-10-24,2020,10,Post-Monsoon,322.4,572.9,72.8,45.3,144.8,32.2,1.26,62.3,128.4,472.4,Severe,0.0,Normal,-0.48952,1
Kolkata,2020-10-25,2020,10,Post-Monsoon,157.4,351.8,156.1,104.1,81.6,13.4,1.6,47.6,68.9,328.9,Very Poor,0.0,Normal,-0.46692,0
Kolkata,2020-10-26,2020,10,Post-Monsoon,369.1,442.7,122.1,9.6,205.8,27.3,3.46,33.4,38.8,417.8,Severe,0.0,Normal,-0.49663,1
Kolkata,2020-10-27,2020,10,Post-Monsoon,379.8,541.9,97.3,62.9,203.5,5.0,3.73,80.8,39.5,121.4,Moderate,0.0,Normal,-0.51257,1
Kolkata,2020-10-28,2020,10,Post-Monsoon,367.8,7.2,7.4,111.9,5.8,3.4,7.13,56.9,59.6,164.0,Moderate,1.0,Anomaly,-0.56029,0
Kolkata,2020-10-29,2020,10,Post-Monsoon,83.2,560.2,89.6,145.4,60.9,8.6,0.29,18.4,155.8,182.0,Moderate,0.0,Normal,-0.55012,0
Kolkata,2020-10-30,2020,10,Post-Monsoon,327.2,553.1,32.9,89.1,18.3,8.4,5.31,67.5,45.8,477.2,Severe,0.0,Normal,-0.52362,0
Kolkata,2020-10-31,2020,10,Post-Monsoon,183.1,202.3,146.9,51.6,197.1,7.2,4.07,7.4,6.0,348.7,Very Poor,0.0,Normal,-0.51069,1
Kolkata,2020-11-01,2020,11,Post-Monsoon,46.4,24.5,21.7,28.6,134.8,8.9,3.61,34.7,12.4,119.9,Moderate,0.0,Normal,-0.54337,1
Kolkata,2020-11-02,2020,11,Post-Monsoon,115.3,536.2,165.8,115.1,11.6,34.7,0.03,9.0,93.2,284.0,Poor,0.0,Normal,-0.55602,0
Kolkata,2020-11-03,2020,11,Post-Monsoon,137.4,535.9,180.9,49.6,230.6,42.1,6.4,49.8,128.1,313.6,Very Poor,0.0,Normal,-0.51774,1
Kolkata,2020-11-04,2020,11,Post-Monsoon,389.2,267.5,171.6,105.3,228.6,49.7,6.5,32.3,21.1,217.5,Poor,0.0,Normal,-0.52097,1
Kolkata,2020-11-05,2020,11,Post-Monsoon,366.8,55.7,73.5,143.6,194.5,35.1,8.6,4.6,1.6,182.5,Moderate,0.0,Normal,-0.54917,1
Kolkata,2020-11-06,2020,11,Post-Monsoon,383.2,10.6,28.1,98.5,230.8,45.7,3.16,65.4,188.1,249.5,Poor,0.0,Normal,-0.54197,1
Kolkata,2020-11-07,2020,11,Post-Monsoon,249.2,539.3,174.9,93.2,188.9,18.4,1.11,74.4,177.2,399.4,Very Poor,0.0,Normal,-0.5072,1
Kolkata,2020-11-08,2020,11,Post-Monsoon,387.0,478.9,140.5,132.6,43.6,43.3,6.14,54.5,124.8,469.7,Severe,0.0,Normal,-0.49458,0
Kolkata,2020-11-09,2020,11,Post-Monsoon,33.9,31.6,95.5,119.7,127.0,20.0,4.85,0.1,6.8,139.7,Moderate,0.0,Normal,-0.5395,1
Kolkata,2020-11-10,2020,11,Post-Monsoon,468.4,47.8,187.7,100.1,229.1,45.1,4.96,73.0,139.0,157.1,Moderate,0.0,Normal,-0.54396,1
Kolkata,2020-11-11,2020,11,Post-Monsoon,348.9,2.5,34.3,112.4,211.7,42.1,7.54,84.5,82.6,498.9,Severe,0.0,Normal,-0.52641,1
Kolkata,2020-11-12,2020,11,Post-Monsoon,358.8,346.4,53.9,77.5,220.5,12.8,2.89,97.8,129.2,296.4,Poor,0.0,Normal,-0.50329,1
Kolkata,2020-11-13,2020,11,Post-Monsoon,142.0,541.5,65.4,131.6,65.0,44.4,1.34,76.4,150.8,317.1,Very Poor,0.0,Normal,-0.5221,0
Kolkata,2020-11-14,2020,11,Post-Monsoon,397.0,233.4,127.5,87.4,134.4,43.4,4.23,59.8,15.7,189.0,Moderate,0.0,Normal,-0.48258,1
Kolkata,2020-11-15,2020,11,Post-Monsoon,354.3,279.4,198.5,135.3,37.0,33.8,3.12,67.8,82.4,229.4,Poor,0.0,Normal,-0.51054,0
Kolkata,2020-11-16,2020,11,Post-Monsoon,192.0,9.8,67.3,76.0,128.4,17.4,7.18,96.4,31.9,355.5,Very Poor,0.0,Normal,-0.50902,1
Kolkata,2020-11-17,2020,11,Post-Monsoon,361.5,227.2,33.6,103.5,129.4,46.2,9.14,52.7,120.0,189.2,Moderate,0.0,Normal,-0.49891,1
Kolkata,2020-11-18,2020,11,Post-Monsoon,54.3,438.4,195.6,68.2,107.1,46.4,0.4,9.3,47.8,411.6,Severe,0.0,Normal,-0.55083,0
Kolkata,2020-11-19,2020,11,Post-Monsoon,350.6,271.5,63.1,15.0,83.0,13.3,0.96,44.1,92.6,221.5,Poor,0.0,Normal,-0.48834,0
Kolkata,2020-11-20,2020,11,Post-Monsoon,263.2,462.0,155.5,50.7,182.7,3.2,3.78,61.8,112.4,445.5,Severe,0.0,Normal,-0.48546,1
Kolkata,2020-11-21,2020,11,Post-Monsoon,398.5,52.9,25.2,93.7,237.9,34.7,3.86,15.0,74.3,123.1,Moderate,0.0,Normal,-0.51919,1
Kolkata,2020-11-22,2020,11,Post-Monsoon,120.3,382.9,175.7,34.8,130.5,17.2,5.79,96.1,158.0,341.0,Very Poor,0.0,Normal,-0.50603,0
Kolkata,2020-11-23,2020,11,Post-Monsoon,68.3,311.1,166.8,145.7,185.0,43.8,7.32,9.2,6.3,261.1,Poor,0.0,Normal,-0.54504,1
Kolkata,2020-11-24,2020,11,Post-Monsoon,281.2,207.8,192.7,37.8,11.6,4.0,7.48,60.3,48.0,431.2,Severe,0.0,Normal,-0.52082,0
Kolkata,2020-11-25,2020,11,Post-Monsoon,96.0,434.1,111.7,89.6,104.5,15.6,4.77,60.5,8.8,405.4,Severe,0.0,Normal,-0.47985,0
Kolkata,2020-11-26,2020,11,Post-Monsoon,335.8,305.6,180.5,146.5,144.0,6.1,2.05,51.5,91.9,485.8,Severe,0.0,Normal,-0.51054,1
Kolkata,2020-11-27,2020,11,Post-Monsoon,485.0,348.3,197.0,134.0,86.8,29.1,3.29,55.3,176.2,298.3,Poor,0.0,Normal,-0.52742,0
Kolkata,2020-11-28,2020,11,Post-Monsoon,250.9,438.4,41.7,104.0,36.3,49.4,4.63,32.5,96.4,411.6,Severe,0.0,Normal,-0.49775,0
Kolkata,2020-11-29,2020,11,Post-Monsoon,68.4,214.1,104.4,97.2,239.7,14.3,0.1,74.6,113.6,176.1,Moderate,0.0,Normal,-0.51776,1
Kolkata,2020-11-30,2020,11,Post-Monsoon,166.0,115.0,187.3,120.6,233.3,35.5,6.41,2.1,111.8,335.5,Very Poor,0.0,Normal,-0.52355,1
Kolkata,2020-12-01,2020,12,Post-Monsoon,426.3,50.2,186.5,125.1,5.8,35.2,7.38,52.3,172.2,209.1,Poor,0.0,Normal,-0.55102,0
Kolkata,2020-12-02,2020,12,Post-Monsoon,224.1,558.3,194.3,53.8,142.1,47.5,7.85,59.8,27.7,380.1,Very Poor,0.0,Normal,-0.53808,1
Kolkata,2020-12-03,2020,12,Post-Monsoon,210.2,372.8,87.2,68.0,247.0,3.9,0.9,31.4,177.1,369.5,Very Poor,0.0,Normal,-0.50845,1
Kolkata,2020-12-04,2020,12,Post-Monsoon,439.7,568.0,143.2,85.0,226.7,2.8,6.54,85.2,169.2,201.5,Poor,0.0,Normal,-0.54202,1
Kolkata,2020-12-05,2020,12,Post-Monsoon,94.8,462.3,1.3,132.8,232.6,36.6,9.32,73.9,25.2,445.9,Severe,1.0,Anomaly,-0.56746,1
Kolkata,2020-12-06,2020,12,Post-Monsoon,189.9,436.0,22.4,42.0,14.9,17.7,8.52,15.5,90.2,408.2,Severe,0.0,Normal,-0.51945,0
Kolkata,2020-12-07,2020,12,Post-Monsoon,291.1,488.0,197.6,14.1,124.2,27.5,8.59,59.3,126.8,482.8,Severe,0.0,Normal,-0.51104,0
Kolkata,2020-12-08,2020,12,Post-Monsoon,399.3,289.4,14.7,121.1,109.0,39.1,5.11,3.5,10.7,239.4,Poor,0.0,Normal,-0.52786,0
