City,Date,Year,Season,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Cluster,Cluster_Description,PC1,PC2
Mumbai,2021-10-24,2021,Post-Monsoon,216.5,319.8,42.9,20.0,181.1,25.6,0.29,53.9,117.1,374.3,Very Poor,1,lowest average PM2.5 among clusters,0.5855502231966186,0.20257596049112517
Mumbai,2021-10-25,2021,Post-Monsoon,268.4,427.8,130.0,68.6,127.8,10.8,8.21,8.4,93.9,418.4,Severe,1,lowest average PM2.5 among clusters,-0.3156433125166433,-1.296283630516125
Mumbai,2021-10-26,2021,Post-Monsoon,310.9,401.7,166.4,74.9,124.4,4.1,2.75,37.5,35.1,460.9,Severe,0,highest average PM2.5 among clusters,0.7885895526021827,-0.8875701563838228
Mumbai,2021-10-27,2021,Post-Monsoon,442.3,575.9,103.7,112.2,163.6,18.0,1.2,86.1,173.4,212.2,Poor,1,lowest average PM2.5 among clusters,0.1644664940198196,0.6583836712690861
Mumbai,2021-10-28,2021,Post-Monsoon,427.4,357.7,47.0,34.9,184.4,2.2,7.86,68.7,32.1,309.4,Very Poor,1,lowest average PM2.5 among clusters,-0.5301631478350896,0.3581634715207883
Mumbai,2021-10-29,2021,Post-Monsoon,231.8,116.9,188.2,125.3,147.9,44.5,1.86,4.7,89.2,386.0,Very Poor,1,lowest average PM2.5 among clusters,-0.3655228530201045,-1.2075911515141904
Mumbai,2021-10-30,2021,Post-Monsoon,118.8,104.3,142.2,92.7,3.6,18.9,2.02,76.1,58.2,295.9,Poor,0,highest average PM2.5 among clusters,1.1679639631864138,0.649922230310822
Mumbai,2021-10-31,2021,Post-Monsoon,316.5,425.4,80.3,137.3,31.5,40.4,4.68,82.5,55.4,466.5,Severe,0,highest average PM2.5 among clusters,0.6922766624728263,1.2062957880757872
Mumbai,2021-11-01,2021,Post-Monsoon,40.8,580.6,71.1,96.5,232.6,10.0,6.47,98.3,160.7,189.2,Moderate,1,lowest average PM2.5 among clusters,0.7612038579851775,-0.7163679970590494
Mumbai,2021-11-02,2021,Post-Monsoon,474.1,1.5,121.6,30.5,110.8,47.6,9.24,83.5,173.0,211.2,Poor,0,highest average PM2.5 among clusters,-1.7075861396486012,2.5980043874480514
Mumbai,2021-11-03,2021,Post-Monsoon,170.3,120.3,5.3,22.6,41.7,46.4,4.78,22.6,88.4,338.8,Very Poor,0,highest average PM2.5 among clusters,-0.06823991110368112,0.8336532306344314
Mumbai,2021-11-04,2021,Post-Monsoon,342.4,163.8,89.1,56.6,107.3,19.9,8.45,44.2,181.0,492.4,Severe,0,highest average PM2.5 among clusters,-1.513812356206675,0.6233339924278205
Mumbai,2021-11-05,2021,Post-Monsoon,393.0,296.0,150.8,111.8,21.9,37.4,6.68,61.9,133.4,246.0,Poor,0,highest average PM2.5 among clusters,-0.3365803176609968,1.25763066534621
Mumbai,2021-11-06,2021,Post-Monsoon,98.0,309.2,9.6,106.6,182.8,49.2,4.19,8.9,151.9,259.2,Poor,1,lowest average PM2.5 among clusters,-0.6561650440975378,-1.0786445036227876
Mumbai,2021-11-07,2021,Post-Monsoon,440.3,240.4,43.2,120.1,19.8,10.4,5.93,28.1,44.2,193.6,Moderate,0,highest average PM2.5 among clusters,-1.0263149298151966,0.26313412724946994
Mumbai,2021-11-08,2021,Post-Monsoon,474.5,284.6,147.6,122.7,12.0,34.2,8.06,54.8,116.4,234.6,Poor,0,highest average PM2.5 among clusters,-0.8438740953228118,1.260603467014862
Mumbai,2021-11-09,2021,Post-Monsoon,279.4,24.1,136.2,28.8,62.2,6.6,3.28,56.8,60.2,429.4,Severe,0,highest average PM2.5 among clusters,0.13771054125807045,0.6443495107375656
Mumbai,2021-11-10,2021,Post-Monsoon,445.6,235.2,126.8,142.5,248.7,43.7,0.25,7.7,147.3,190.2,Moderate,1,lowest average PM2.5 among clusters,-1.571527659451995,-1.043482684494832
Mumbai,2021-11-11,2021,Post-Monsoon,273.5,6.9,18.6,124.2,20.6,6.1,1.26,34.8,179.5,423.5,Severe,0,highest average PM2.5 among clusters,-1.4389481090583263,0.36653718482996506
Mumbai,2021-11-12,2021,Post-Monsoon,401.7,204.1,124.9,140.4,247.2,39.8,7.88,92.7,154.4,179.9,Moderate,1,lowest average PM2.5 among clusters,-1.7074729468634828,0.6459966263910736
Mumbai,2021-11-13,2021,Post-Monsoon,0.3,376.5,37.3,112.6,1.0,47.5,3.62,31.3,96.2,333.0,Very Poor,0,highest average PM2.5 among clusters,1.1805265721442069,-0.12516160592635203
Mumbai,2021-11-14,2021,Post-Monsoon,274.7,55.4,31.8,104.7,181.8,7.8,1.77,54.9,133.7,424.7,Severe,1,lowest average PM2.5 among clusters,-1.324692394543538,-0.19081602285188945
Mumbai,2021-11-15,2021,Post-Monsoon,86.0,177.3,85.6,70.6,30.4,1.1,1.39,9.3,101.3,186.3,Moderate,0,highest average PM2.5 among clusters,0.4384810956019304,-1.0687571015480681
Mumbai,2021-11-16,2021,Post-Monsoon,495.3,425.1,20.8,10.0,64.4,19.7,7.19,54.0,87.6,393.9,Very Poor,0,highest average PM2.5 among clusters,-0.346190395867432,1.6033179893659133
Mumbai,2021-11-17,2021,Post-Monsoon,403.9,276.4,25.0,138.5,135.6,20.5,1.73,22.7,189.6,253.3,Poor,1,lowest average PM2.5 among clusters,-1.6983607139952936,-0.25386395524167005
Mumbai,2021-11-18,2021,Post-Monsoon,309.0,319.9,121.3,46.4,47.0,22.9,2.92,41.6,149.1,459.0,Severe,0,highest average PM2.5 among clusters,0.307816499696247,0.6576530642258986
Mumbai,2021-11-19,2021,Post-Monsoon,483.7,364.3,195.5,11.3,184.9,43.0,4.27,94.6,76.7,317.7,Very Poor,1,lowest average PM2.5 among clusters,0.6984476542368224,1.7137904704057982
Mumbai,2021-11-20,2021,Post-Monsoon,438.4,459.1,43.3,101.4,175.6,15.1,8.87,24.2,89.8,441.3,Severe,1,lowest average PM2.5 among clusters,-1.4272658257662347,-0.6610204834039116
Mumbai,2021-11-21,2021,Post-Monsoon,161.6,409.7,195.1,84.2,206.3,34.1,9.36,8.8,199.5,374.6,Very Poor,1,lowest average PM2.5 among clusters,-0.7038617403110407,-1.6729708530597165
Mumbai,2021-11-22,2021,Post-Monsoon,134.8,26.0,60.8,128.1,148.7,2.6,0.68,65.3,183.7,311.6,Very Poor,1,lowest average PM2.5 among clusters,-0.9198665891467656,-0.3881793014832565
Mumbai,2021-11-23,2021,Post-Monsoon,123.7,330.8,186.4,113.1,104.7,33.7,1.03,26.0,114.1,303.1,Very Poor,0,highest average PM2.5 among clusters,0.9586418797560448,-1.0825455312500998
Mumbai,2021-11-24,2021,Post-Monsoon,423.3,125.5,49.7,18.8,202.0,9.1,3.03,85.2,133.0,148.3,Moderate,1,lowest average PM2.5 among clusters,-0.9564881551206772,1.2642491654495231
Mumbai,2021-11-25,2021,Post-Monsoon,115.5,596.0,29.9,100.8,134.3,44.1,1.05,97.3,90.7,284.6,Poor,0,highest average PM2.5 among clusters,1.9162939794905143,0.6622369412584275
Mumbai,2021-11-26,2021,Post-Monsoon,485.3,507.7,184.8,5.6,234.4,48.5,3.03,70.2,48.3,112.7,Moderate,1,lowest average PM2.5 among clusters,1.0455603257369295,0.8726334425879306
Mumbai,2021-11-27,2021,Post-Monsoon,414.7,214.4,165.4,137.9,88.0,32.2,6.88,83.3,14.4,176.3,Moderate,0,highest average PM2.5 among clusters,-0.19558203670725002,0.8913861423289172
Mumbai,2021-11-28,2021,Post-Monsoon,156.7,49.0,21.6,117.5,93.7,45.3,8.25,32.9,44.0,328.4,Very Poor,0,highest average PM2.5 among clusters,-1.0197479731840695,-0.020754943782221327
Mumbai,2021-11-29,2021,Post-Monsoon,275.9,32.0,111.0,112.0,231.9,41.7,3.73,94.7,124.7,425.9,Severe,1,lowest average PM2.5 among clusters,-0.935590111927898,0.7573282515499111
Mumbai,2021-11-30,2021,Post-Monsoon,96.6,571.5,170.7,145.3,190.1,46.1,0.9,44.5,44.9,220.1,Poor,1,lowest average PM2.5 among clusters,1.8260487004227062,-1.5845799312515236
Mumbai,2021-12-01,2021,Post-Monsoon,47.5,487.0,191.5,95.7,18.5,29.4,9.18,7.6,40.0,481.3,Severe,0,highest average PM2.5 among clusters,1.3715493821154603,-1.485579645004429
Mumbai,2021-12-02,2021,Post-Monsoon,64.4,432.7,70.8,143.5,129.4,31.0,6.83,73.5,169.1,403.4,Severe,1,lowest average PM2.5 among clusters,0.1237996487073311,-0.3037338696928156
Mumbai,2021-12-03,2021,Post-Monsoon,343.8,251.4,133.7,8.0,154.9,8.0,2.62,86.4,31.0,493.8,Severe,1,lowest average PM2.5 among clusters,0.8926570060974883,0.8153112505366377
Mumbai,2021-12-04,2021,Post-Monsoon,437.6,359.9,21.2,109.5,175.9,16.3,6.35,93.9,89.9,312.2,Very Poor,1,lowest average PM2.5 among clusters,-0.9292044488898384,0.9618114889348369
Mumbai,2021-12-05,2021,Post-Monsoon,336.0,562.6,126.3,102.8,174.4,24.5,2.14,34.2,27.3,486.0,Severe,1,lowest average PM2.5 among clusters,0.8588091383586519,-1.0303735585316296
Mumbai,2021-12-06,2021,Post-Monsoon,313.3,405.7,170.2,146.3,158.6,39.2,8.48,73.9,169.1,463.3,Severe,1,lowest average PM2.5 among clusters,-0.6574688027798752,0.17810212339422635
Mumbai,2021-12-07,2021,Post-Monsoon,266.8,89.1,8.1,90.8,231.3,40.4,5.6,5.4,31.0,416.8,Severe,1,lowest average PM2.5 among clusters,-1.551349407901737,-1.0555040019953217
Mumbai,2021-12-08,2021,Post-Monsoon,315.9,329.9,12.1,31.8,189.0,1.8,6.92,90.0,176.0,465.9,Severe,1,lowest average PM2.5 among clusters,-0.8687985062456807,0.8972823500681848
Mumbai,2021-12-09,2021,Post-Monsoon,241.1,309.7,56.1,73.1,73.1,33.7,4.0,31.2,150.9,393.2,Very Poor,0,highest average PM2.5 among clusters,-0.19752315155021816,0.2923028851022397
Mumbai,2021-12-10,2021,Post-Monsoon,198.3,528.5,118.5,146.5,36.7,29.4,9.32,100.0,38.7,360.3,Very Poor,0,highest average PM2.5 among clusters,1.1232784595091136,0.6804948016914515
Mumbai,2021-12-11,2021,Post-Monsoon,249.1,22.8,179.4,35.3,203.4,38.5,7.35,82.7,86.8,399.3,Very Poor,1,lowest average PM2.5 among clusters,-0.3591869144065238,0.7666027446563368
Mumbai,2021-12-12,2021,Post-Monsoon,424.5,34.0,38.2,16.0,136.7,8.7,9.61,48.9,87.9,195.1,Moderate,1,lowest average PM2.5 among clusters,-1.8928766722885928,0.9028633708433467
Mumbai,2021-12-13,2021,Post-Monsoon,311.5,207.3,62.7,131.4,240.8,6.7,1.39,66.2,26.9,461.5,Severe,1,lowest average PM2.5 among clusters,-0.5155453139415846,-0.8443823847767987
Mumbai,2021-12-14,2021,Post-Monsoon,192.5,109.2,163.3,59.4,6.9,43.3,0.57,56.4,109.9,355.9,Very Poor,0,highest average PM2.5 among clusters,1.0552620476436714,1.1690397240838033
Mumbai,2021-12-15,2021,Post-Monsoon,210.6,418.8,30.7,148.0,95.7,0.9,9.89,6.5,66.6,386.0,Very Poor,0,highest average PM2.5 among clusters,-1.0538682256651335,-1.8116168095801364
Mumbai,2021-12-16,2021,Post-Monsoon,361.4,171.4,159.8,52.2,157.9,27.8,1.16,53.4,116.1,147.8,Moderate,1,lowest average PM2.5 among clusters,-0.06451719505006265,0.4199594251520302
Mumbai,2021-12-17,2021,Post-Monsoon,83.4,357.1,66.9,88.1,193.2,37.0,4.56,88.7,182.9,308.6,Very Poor,1,lowest average PM2.5 among clusters,0.2909687749457363,0.287278076467063
Mumbai,2021-12-18,2021,Post-Monsoon,334.1,215.7,4.0,78.1,75.1,43.2,1.54,98.7,158.6,484.1,Severe,0,highest average PM2.5 among clusters,-0.13916757165948698,2.4165459974025945
Mumbai,2021-12-19,2021,Post-Monsoon,185.7,552.9,133.6,91.1,61.9,5.1,2.84,2.0,176.7,350.7,Very Poor,0,highest average PM2.5 among clusters,0.5486043560757728,-1.4859546676969873
Mumbai,2021-12-20,2021,Post-Monsoon,194.6,555.9,76.5,101.4,74.2,42.2,10.0,1.9,39.1,357.5,Very Poor,0,highest average PM2.5 among clusters,0.2846551775256855,-1.0408666710766599
Mumbai,2021-12-21,2021,Post-Monsoon,481.5,377.4,100.3,73.6,220.0,3.3,0.53,36.0,4.0,334.1,Very Poor,1,lowest average PM2.5 among clusters,-0.059735074743951615,-0.8480166429338297
Mumbai,2021-12-22,2021,Post-Monsoon,252.3,38.2,199.7,99.5,222.6,43.6,8.84,23.2,71.4,402.3,Severe,1,lowest average PM2.5 among clusters,-1.3048525082578795,-1.0491869415867279
Mumbai,2021-12-23,2021,Post-Monsoon,10.7,361.0,41.6,56.3,76.9,34.2,5.33,2.8,83.4,313.5,Very Poor,0,highest average PM2.5 among clusters,0.7265512538687806,-1.080362299308385
Mumbai,2021-12-24,2021,Post-Monsoon,304.8,190.0,156.6,145.3,240.7,22.6,6.81,99.0,147.1,454.8,Severe,1,lowest average PM2.5 among clusters,-1.1627209128200828,0.07452694655187819
Mumbai,2021-12-25,2021,Post-Monsoon,481.1,477.4,172.9,62.4,88.0,14.9,2.65,5.6,193.5,467.6,Severe,0,highest average PM2.5 among clusters,-0.4177135736458253,-0.290801520064305
Mumbai,2021-12-26,2021,Post-Monsoon,211.3,87.2,87.9,12.9,19.5,17.4,3.08,67.1,94.5,370.3,Very Poor,0,highest average PM2.5 among clusters,0.5932001725650963,1.377266591358943
Mumbai,2021-12-27,2021,Post-Monsoon,439.3,195.4,141.8,17.7,138.9,41.3,2.96,84.2,76.3,163.7,Moderate,1,lowest average PM2.5 among clusters,0.3032730738446375,1.8606480563856604
Mumbai,2021-12-28,2021,Post-Monsoon,364.2,246.2,106.7,69.7,233.5,24.3,3.15,35.8,87.0,197.5,Moderate,1,lowest average PM2.5 among clusters,-0.708588987326764,-0.5790545216121482
Mumbai,2021-12-29,2021,Post-Monsoon,105.2,375.6,117.0,12.9,160.1,34.9,6.49,32.8,42.3,331.8,Very Poor,1,lowest average PM2.5 among clusters,1.092877534290085,-0.6603078006272141
Mumbai,2021-12-30,2021,Post-Monsoon,93.5,60.4,63.5,81.9,141.7,23.2,0.93,1.8,161.3,209.5,Poor,1,lowest average PM2.5 among clusters,-0.7243435088985811,-1.2294382322677104
Mumbai,2021-12-31,2021,Post-Monsoon,359.8,185.0,104.4,71.5,92.2,45.8,1.08,94.7,174.0,213.7,Poor,0,highest average PM2.5 among clusters,0.028774211743824205,2.1869383678129486
Mumbai,2022-01-01,2022,Winter,175.1,197.1,130.4,49.3,13.5,48.5,5.11,47.6,54.2,342.5,Very Poor,0,highest average PM2.5 among clusters,0.991650127584502,0.9362297178353224
Mumbai,2022-01-02,2022,Winter,471.9,5.0,138.9,35.5,92.8,18.2,8.79,27.7,145.3,184.8,Moderate,0,highest average PM2.5 among clusters,-2.0383035505596845,0.7881101329325583
Mumbai,2022-01-03,2022,Winter,491.0,300.0,119.9,128.2,178.8,31.0,0.26,27.3,28.7,250.0,Poor,1,lowest average PM2.5 among clusters,-0.4602665298534976,-0.5101422437069807
Mumbai,2022-01-04,2022,Winter,254.1,201.7,2.9,0.3,84.3,11.2,1.19,60.8,187.9,404.1,Severe,0,highest average PM2.5 among clusters,-0.10289627546879823,1.2739863448393527
Mumbai,2022-01-05,2022,Winter,291.4,359.2,74.1,128.4,72.1,46.9,5.71,46.0,11.3,441.4,Severe,0,highest average PM2.5 among clusters,0.2881143045261414,0.2625382246135587
Mumbai,2022-01-06,2022,Winter,409.0,530.0,95.2,82.2,203.6,13.6,7.54,59.2,187.8,248.7,Poor,1,lowest average PM2.5 among clusters,-0.9560062269723022,-0.061203351161056664
Mumbai,2022-01-07,2022,Winter,2.4,192.6,160.7,18.4,182.7,15.8,3.63,19.9,75.3,161.9,Moderate,1,lowest average PM2.5 among clusters,0.9031746967211476,-1.6673540183806377
Mumbai,2022-01-08,2022,Winter,182.4,289.6,38.4,6.2,210.7,42.1,4.48,74.0,78.3,348.1,Very Poor,1,lowest average PM2.5 among clusters,0.5549280704127383,0.713601131011855
Mumbai,2022-01-09,2022,Winter,314.7,404.9,187.3,114.4,79.2,4.6,3.24,37.4,152.6,464.7,Severe,0,highest average PM2.5 among clusters,0.08974093052731252,-0.6591831901112846
Mumbai,2022-01-10,2022,Winter,135.7,234.2,147.1,36.8,2.1,15.2,8.67,27.2,162.0,312.3,Very Poor,0,highest average PM2.5 among clusters,0.042795529968183074,0.03765860468587452
Mumbai,2022-01-11,2022,Winter,262.1,549.4,2.2,132.1,233.3,22.4,3.02,73.9,99.9,412.1,Severe,1,lowest average PM2.5 among clusters,-0.00019310727567699234,-0.4799331635318531
Mumbai,2022-01-12,2022,Winter,295.5,322.7,134.8,10.1,178.8,41.6,7.4,71.5,46.5,445.5,Severe,1,lowest average PM2.5 among clusters,0.5665347343147404,0.7963814244323857
Mumbai,2022-01-13,2022,Winter,101.1,217.4,171.6,120.5,60.7,19.8,1.94,40.2,121.8,235.5,Poor,0,highest average PM2.5 among clusters,0.6513056841067398,-0.7341994580548244
Mumbai,2022-01-14,2022,Winter,372.7,38.3,156.6,116.8,25.0,25.4,2.99,74.3,187.9,249.0,Poor,0,highest average PM2.5 among clusters,-0.8672813824013492,1.524846061366832
Mumbai,2022-01-15,2022,Winter,50.6,431.9,129.4,2.1,173.6,43.9,7.48,28.7,43.9,402.3,Severe,1,lowest average PM2.5 among clusters,1.4003800158542086,-0.8357277725464867
Mumbai,2022-01-16,2022,Winter,265.1,90.4,168.3,60.4,96.1,0.7,1.06,64.1,14.9,415.1,Severe,0,highest average PM2.5 among clusters,0.7493521787961445,-0.012691989056890758
Mumbai,2022-01-17,2022,Winter,54.8,387.6,174.1,116.4,190.2,28.7,8.82,28.6,14.4,346.9,Very Poor,1,lowest average PM2.5 among clusters,0.5985146587242447,-2.113042469250487
Mumbai,2022-01-18,2022,Winter,489.0,213.7,183.2,77.9,233.3,12.4,1.48,99.0,194.6,266.0,Poor,1,lowest average PM2.5 among clusters,-0.8468456109226332,0.938491495282445
Mumbai,2022-01-19,2022,Winter,76.7,453.3,126.6,4.4,205.8,22.1,3.03,6.5,113.1,433.0,Severe,1,lowest average PM2.5 among clusters,1.0644870720624018,-1.722096824302629
Mumbai,2022-01-20,2022,Winter,106.8,323.7,20.8,97.1,63.9,22.1,3.49,97.0,84.9,273.7,Poor,0,highest average PM2.5 among clusters,0.993242419999246,0.9173826502480228
Mumbai,2022-01-21,2022,Winter,409.2,412.0,168.9,144.9,221.9,40.3,3.61,9.6,182.4,377.4,Very Poor,1,lowest average PM2.5 among clusters,-1.2571028518370058,-1.2375164313028935
Mumbai,2022-01-22,2022,Winter,482.9,334.3,122.2,126.4,89.2,10.1,7.11,79.6,74.8,284.3,Poor,0,highest average PM2.5 among clusters,-0.6966012405523341,0.7999036745429541
Mumbai,2022-01-23,2022,Winter,463.4,288.2,33.1,0.1,199.9,3.6,4.23,97.1,130.9,238.2,Poor,1,lowest average PM2.5 among clusters,-0.6081564312342651,1.5613759228224937
Mumbai,2022-01-24,2022,Winter,343.4,233.2,13.1,146.9,16.5,7.5,9.2,69.8,98.0,493.4,Severe,0,highest average PM2.5 among clusters,-1.3230001445671877,0.858615871762345
Mumbai,2022-01-25,2022,Winter,133.9,532.3,13.5,58.0,99.1,10.0,7.23,48.7,100.3,310.9,Very Poor,0,highest average PM2.5 among clusters,0.5746483000074744,-0.3736098433246094
Mumbai,2022-01-26,2022,Winter,58.9,251.5,149.7,86.8,98.2,18.8,9.5,48.5,94.9,201.5,Poor,0,highest average PM2.5 among clusters,0.19314289852448768,-0.7454873745075103
Mumbai,2022-01-27,2022,Winter,229.4,281.9,31.8,131.8,138.8,20.9,9.2,57.4,118.7,384.2,Very Poor,1,lowest average PM2.5 among clusters,-1.2157273931884636,-0.1888343616591171
Mumbai,2022-01-28,2022,Winter,59.2,78.1,76.2,11.6,12.4,2.2,2.87,48.9,150.2,173.7,Moderate,0,highest average PM2.5 among clusters,0.5394312727898066,0.442288570793667
Mumbai,2022-01-29,2022,Winter,221.8,139.2,143.1,76.9,204.3,48.8,6.26,26.6,153.2,378.4,Very Poor,1,lowest average PM2.5 among clusters,-1.0163612174013814,-0.46903305085315106
Mumbai,2022-01-30,2022,Winter,32.1,282.3,5.0,20.6,10.1,13.6,1.68,4.6,141.6,232.3,Poor,0,highest average PM2.5 among clusters,0.7465889062338978,-0.43323535112116923
Mumbai,2022-01-31,2022,Winter,72.6,32.8,43.7,71.7,20.3,17.7,3.85,91.8,86.1,140.6,Moderate,0,highest average PM2.5 among clusters,0.5315296553950556,1.2552309055749802
Mumbai,2022-02-01,2022,Winter,122.0,361.7,10.1,18.4,114.1,20.6,6.69,73.5,198.2,314.4,Very Poor,0,highest average PM2.5 among clusters,0.08709603724721057,0.8780432878231363
Mumbai,2022-02-02,2022,Winter,320.9,257.9,80.7,107.1,144.2,27.5,4.47,20.6,80.4,470.9,Severe,1,lowest average PM2.5 among clusters,-0.7829116493817795,-0.637815349908056
Mumbai,2022-02-03,2022,Winter,458.1,136.5,80.1,55.6,169.1,27.2,1.94,48.0,18.2,124.6,Moderate,1,lowest average PM2.5 among clusters,-0.49747950913102074,0.5326027653150839
Mumbai,2022-02-04,2022,Winter,383.8,337.4,137.4,91.9,75.6,28.3,1.82,43.4,116.4,287.4,Poor,0,highest average PM2.5 among clusters,0.14673301087526525,0.42697361234080033
Mumbai,2022-02-05,2022,Winter,185.2,137.8,141.7,120.9,82.6,26.7,8.24,86.9,128.3,350.3,Very Poor,0,highest average PM2.5 among clusters,-0.40641707482172434,0.6904382272816858
Mumbai,2022-02-06,2022,Winter,469.3,136.0,67.2,89.1,32.5,5.8,5.48,8.7,110.4,143.4,Moderate,0,highest average PM2.5 among clusters,-1.70178689445711,0.14638551124048524
Mumbai,2022-02-07,2022,Winter,310.8,340.6,1.5,128.0,126.2,2.3,6.83,79.2,85.8,460.8,Severe,1,lowest average PM2.5 among clusters,-0.8151373620134528,0.23074529471283134
Mumbai,2022-02-08,2022,Winter,282.9,77.8,177.1,35.3,31.4,5.0,0.87,59.7,69.1,432.9,Severe,0,highest average PM2.5 among clusters,0.7841661643491641,0.6903976832218784
Mumbai,2022-02-09,2022,Winter,479.2,306.9,149.5,121.3,90.7,4.5,3.38,79.4,129.6,256.9,Poor,0,highest average PM2.5 among clusters,-0.5150889453075563,0.7740611869450215
Mumbai,2022-02-10,2022,Winter,158.5,187.8,71.9,119.6,132.7,15.9,9.93,43.5,82.6,329.8,Very Poor,1,lowest average PM2.5 among clusters,-1.031146266146872,-0.785222487910229
Mumbai,2022-02-11,2022,Winter,143.6,210.2,24.5,15.7,156.0,15.9,9.71,20.2,187.9,318.3,Very Poor,1,lowest average PM2.5 among clusters,-1.321637218138249,-0.45532340637464797
Mumbai,2022-02-12,2022,Winter,200.2,532.9,166.3,75.1,95.3,49.7,4.54,15.0,41.7,361.8,Very Poor,0,highest average PM2.5 among clusters,1.4527231051704224,-0.76555946702484
Mumbai,2022-02-13,2022,Winter,59.6,452.8,89.0,34.8,138.8,11.6,8.82,71.3,199.4,432.3,Severe,1,lowest average PM2.5 among clusters,0.3819243068408943,-0.08795102313515903
Mumbai,2022-02-14,2022,Winter,452.2,170.5,31.1,145.7,222.6,10.3,6.95,27.3,185.0,241.6,Poor,1,lowest average PM2.5 among clusters,-3.121621333052969,-0.7099581479665777
Mumbai,2022-02-15,2022,Winter,459.6,479.7,103.9,64.3,25.9,11.8,2.02,91.6,126.1,470.9,Severe,0,highest average PM2.5 among clusters,0.7913310061436284,1.840969760724105
Mumbai,2022-02-16,2022,Winter,322.9,191.4,184.9,40.0,155.8,29.6,4.3,5.0,60.3,472.9,Severe,1,lowest average PM2.5 among clusters,-0.1799118755688588,-0.8243477852223106
Mumbai,2022-02-17,2022,Winter,54.9,223.8,136.6,112.0,209.4,37.2,3.94,26.4,80.7,182.6,Moderate,1,lowest average PM2.5 among clusters,0.1525229621890539,-1.6816315527248542
Mumbai,2022-02-18,2022,Winter,291.4,411.0,84.3,145.0,39.9,43.6,7.16,65.4,1.0,441.4,Severe,0,highest average PM2.5 among clusters,0.5408635004427076,0.6036815429533086
Mumbai,2022-02-19,2022,Winter,293.8,28.4,156.1,11.6,121.7,26.7,8.19,84.6,66.2,443.8,Severe,0,highest average PM2.5 among clusters,-0.18357236192069729,1.3782464594887922
Mumbai,2022-02-20,2022,Winter,367.6,357.5,29.6,116.1,90.3,49.1,1.8,44.5,169.8,309.1,Very Poor,0,highest average PM2.5 among clusters,-0.5610130798377633,0.9459604983477591
Mumbai,2022-02-21,2022,Winter,250.2,153.1,2.3,45.6,237.5,30.4,8.1,75.3,172.3,209.4,Poor,1,lowest average PM2.5 among clusters,-1.5727618576357039,0.7287222705633158
Mumbai,2022-02-22,2022,Winter,350.2,178.2,34.7,25.8,196.9,42.4,8.37,18.5,143.9,179.6,Moderate,1,lowest average PM2.5 among clusters,-1.756433637391204,0.24106665910750505
Mumbai,2022-02-23,2022,Winter,51.8,370.3,17.9,45.6,62.4,15.9,2.0,67.4,101.4,325.2,Very Poor,0,highest average PM2.5 among clusters,1.4150794605086525,0.34087013233157476
Mumbai,2022-02-24,2022,Winter,14.0,350.7,80.0,42.7,82.1,20.8,3.39,18.7,1.7,117.2,Moderate,0,highest average PM2.5 among clusters,1.6622602068050571,-1.1989666110705182
Mumbai,2022-02-25,2022,Winter,425.6,329.6,67.6,62.6,94.4,18.6,6.2,64.9,26.1,279.6,Poor,0,highest average PM2.5 among clusters,-0.08131955869395283,0.9069410127675229
Mumbai,2022-02-26,2022,Winter,225.5,59.6,198.2,48.1,147.2,38.9,6.4,70.9,133.8,381.2,Very Poor,1,lowest average PM2.5 among clusters,-0.21590685323556794,0.72142448240281
